Id,ActivityHour,mean_raw_mets,minutes
1503960366,2016-04-16 08:00:00,13.1,60
1503960366,2016-04-16 09:00:00,26.216666666666665,60
1503960366,2016-04-16 10:00:00,23.4,60
1503960366,2016-04-16 11:00:00,31.116666666666667,60
1503960366,2016-04-16 12:00:00,25.116666666666667,60
1503960366,2016-04-16 13:00:00,45.28333333333333,60
1503960366,2016-04-16 14:00:00,17.3,60
1503960366,2016-04-16 15:00:00,10.8,60
1503960366,2016-04-16 16:00:00,11.4,60
1503960366,2016-04-16 17:00:00,16.7,60
1503960366,2016-04-16 18:00:00,13.766666666666667,60
1503960366,2016-04-16 19:00:00,14.133333333333333,60
1503960366,2016-04-16 20:00:00,17.166666666666668,60
1503960366,2016-04-16 21:00:00,15.8,60
1503960366,2016-04-16 22:00:00,11.633333333333333,60
1503960366,2016-04-16 23:00:00,11.866666666666667,60
1503960366,2016-04-17 00:00:00,10.0,60
1503960366,2016-04-17 01:00:00,10.066666666666666,60
1503960366,2016-04-17 02:00:00,10.0,60
1503960366,2016-04-17 03:00:00,10.366666666666667,60
1503960366,2016-04-17 04:00:00,10.066666666666666,60
1503960366,2016-04-17 05:00:00,10.066666666666666,60
1503960366,2016-04-17 06:00:00,10.066666666666666,60
1503960366,2016-04-17 07:00:00,10.066666666666666,60
1503960366,2016-04-17 08:00:00,10.066666666666666,60
1503960366,2016-04-17 09:00:00,10.1,60
1503960366,2016-04-17 10:00:00,10.033333333333333,60
1503960366,2016-04-17 11:00:00,13.4,60
1503960366,2016-04-17 12:00:00,16.033333333333335,60
1503960366,2016-04-17 13:00:00,17.666666666666668,60
1503960366,2016-04-17 14:00:00,14.566666666666666,60
1503960366,2016-04-17 15:00:00,15.4,60
1503960366,2016-04-17 16:00:00,12.066666666666666,60
1503960366,2016-04-17 17:00:00,36.93333333333333,60
1503960366,2016-04-17 18:00:00,28.783333333333335,60
1503960366,2016-04-17 19:00:00,20.233333333333334,60
1503960366,2016-04-17 20:00:00,40.55,60
1503960366,2016-04-17 21:00:00,16.7,60
1503960366,2016-04-17 22:00:00,12.266666666666667,60
1503960366,2016-04-17 23:00:00,10.7,60
1503960366,2016-04-18 00:00:00,17.466666666666665,60
1503960366,2016-04-18 01:00:00,10.266666666666667,60
1503960366,2016-04-18 02:00:00,10.0,60
1503960366,2016-04-18 03:00:00,10.0,60
1503960366,2016-04-18 04:00:00,10.0,60
1503960366,2016-04-18 05:00:00,10.0,60
1503960366,2016-04-18 06:00:00,10.0,60
1503960366,2016-04-18 07:00:00,10.0,60
1503960366,2016-04-18 08:00:00,10.033333333333333,60
1503960366,2016-04-18 09:00:00,28.166666666666668,60
1503960366,2016-04-18 10:00:00,17.133333333333333,60
1503960366,2016-04-18 11:00:00,15.433333333333334,60
1503960366,2016-04-18 12:00:00,25.083333333333332,60
1503960366,2016-04-18 13:00:00,14.8,60
1503960366,2016-04-18 14:00:00,13.6,60
1503960366,2016-04-18 15:00:00,16.966666666666665,60
1503960366,2016-04-18 16:00:00,16.566666666666666,60
1503960366,2016-04-18 17:00:00,16.733333333333334,60
1503960366,2016-04-18 18:00:00,49.63333333333333,60
1503960366,2016-04-18 19:00:00,33.166666666666664,60
1503960366,2016-04-18 20:00:00,12.0,60
1503960366,2016-04-18 21:00:00,14.333333333333334,60
1503960366,2016-04-18 22:00:00,18.233333333333334,60
1503960366,2016-04-18 23:00:00,17.6,60
1503960366,2016-04-19 00:00:00,10.0,60
