Id,sleep_date,TotalMinutesAsleep,sleep_efficiency,same_date_steps,previous_date_steps,next_date_steps
7086361926,2016-05-08,481.0,0.9431372549019608,10677.0,12827.0,13566.0
7086361926,2016-05-09,427.0,0.9748858447488584,13566.0,10677.0,14433.0
7086361926,2016-05-11,451.0,0.9740820734341252,9572.0,14433.0,3789.0
7086361926,2016-05-12,444.0,0.9715536105032823,3789.0,9572.0,
8053475328,2016-04-20,486.0,0.9858012170385395,15108.0,15929.0,16057.0
8053475328,2016-04-23,331.0,0.9821958456973294,22359.0,10520.0,22988.0
8053475328,2016-05-07,74.0,0.9866666666666667,19769.0,13953.0,22026.0
8378563200,2016-04-12,338.0,0.949438202247191,7626.0,,12386.0
8378563200,2016-04-13,447.0,0.917864476386037,12386.0,7626.0,13318.0
8378563200,2016-04-14,424.0,0.9318681318681319,13318.0,12386.0,14461.0
8378563200,2016-04-15,513.0,0.9624765478424016,14461.0,13318.0,11207.0
8378563200,2016-04-16,611.0,0.8867924528301887,11207.0,14461.0,2132.0
8378563200,2016-04-17,525.0,0.8883248730964467,2132.0,11207.0,13630.0
8378563200,2016-04-18,398.0,0.8824833702882483,13630.0,2132.0,13070.0
8378563200,2016-04-19,387.0,0.9192399049881235,13070.0,13630.0,9388.0
8378563200,2016-04-20,381.0,0.9315403422982885,9388.0,13070.0,15148.0
8378563200,2016-04-21,396.0,0.9496402877697842,15148.0,9388.0,12200.0
8378563200,2016-04-22,441.0,0.9402985074626866,12200.0,15148.0,5709.0
8378563200,2016-04-23,565.0,0.9560067681895094,5709.0,12200.0,3703.0
8378563200,2016-04-24,458.0,0.9308943089430894,3703.0,5709.0,12405.0
8378563200,2016-04-25,388.0,0.9651741293532339,12405.0,3703.0,16208.0
8378563200,2016-04-26,550.0,0.9417808219178082,16208.0,12405.0,7359.0
8378563200,2016-04-27,531.0,0.885,7359.0,16208.0,5417.0
8378563200,2016-04-28,506.0,0.9100719424460432,5417.0,7359.0,6175.0
8378563200,2016-04-29,527.0,0.9377224199288257,6175.0,5417.0,2946.0
8378563200,2016-04-30,468.0,0.8432432432432433,2946.0,6175.0,11419.0
8378563200,2016-05-01,475.0,0.8812615955473099,11419.0,2946.0,6064.0
8378563200,2016-05-02,351.0,0.9116883116883117,6064.0,11419.0,8712.0
8378563200,2016-05-03,405.0,0.9440559440559441,8712.0,6064.0,7875.0
8378563200,2016-05-04,441.0,0.9245283018867925,7875.0,8712.0,8567.0
8378563200,2016-05-05,381.0,0.9136690647482014,8567.0,7875.0,7045.0
8378563200,2016-05-06,323.0,0.9098591549295775,7045.0,8567.0,4468.0
8378563200,2016-05-07,459.0,0.8947368421052632,4468.0,7045.0,2943.0
8378563200,2016-05-08,545.0,0.8993399339933993,2943.0,4468.0,8382.0
8378563200,2016-05-09,359.0,0.899749373433584,8382.0,2943.0,6582.0
8378563200,2016-05-10,342.0,0.8746803069053708,6582.0,8382.0,9143.0
8378563200,2016-05-11,368.0,0.9509043927648578,9143.0,6582.0,4561.0
8378563200,2016-05-12,496.0,0.9084249084249084,4561.0,9143.0,
8792009665,2016-04-12,458.0,0.9290060851926978,2564.0,,1320.0
8792009665,2016-04-13,531.0,0.9619565217391305,1320.0,2564.0,1219.0
8792009665,2016-04-14,486.0,0.9662027833001988,1219.0,1320.0,2483.0
8792009665,2016-04-15,363.0,0.9628647214854111,2483.0,1219.0,244.0
8792009665,2016-04-20,528.0,0.9652650822669104,3147.0,,144.0
8792009665,2016-04-22,391.0,0.9606879606879607,4068.0,144.0,5245.0
8792009665,2016-04-23,339.0,0.9416666666666667,5245.0,4068.0,400.0
8792009665,2016-04-27,423.0,0.9883177570093458,1758.0,1321.0,6157.0
8792009665,2016-04-28,402.0,0.9663461538461539,6157.0,1758.0,8360.0
8792009665,2016-04-29,398.0,0.9802955665024631,8360.0,6157.0,7174.0
8792009665,2016-04-30,343.0,0.9527777777777777,7174.0,8360.0,1619.0
8792009665,2016-05-01,503.0,0.9544592030360531,1619.0,7174.0,1831.0
8792009665,2016-05-02,415.0,0.9810874704491725,1831.0,1619.0,2421.0
8792009665,2016-05-03,516.0,0.9467889908256881,2421.0,1831.0,2283.0
8792009665,2016-05-04,439.0,0.9481641468682506,2283.0,2421.0,
